"Excel Raw Data Export"
"Copyright (c) 2013 QIAGEN GmbH. All Rights Reserved."
"File","Run 2024-04-15 jak2 group 3.rex"
"Date","4/15/2024"
"Time","11:58:08 AM"

"Operator","djn"
"Run Id",""
"Notes",""
"Machine Serial No","0512168"

"Channel","Gain"
"Green","5"
"Yellow","5"
"Orange","5"
"Red","5"
"Crimson","7"
"HRM","7"
"Green 2","7"
"Green 3","9"

"Channel","Threshold"


"Channel Cycling A.Green"

"ID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26"
"Page 1"," JAK2 WT"," JAK2 WT"," JAK2 WT"," JAK2 WT"," JAK2 WT"," JAK2 WT"," JAK2 WT"," JAK2 WT"," JAK2 MUT"," JAK2 MUT"," JAK2 MUT"," JAK2 MUT"," JAK2 MUT"," JAK2 MUT"," JAK2 MUT"," JAK2 MUT"," JAK2 NTC"," JAK2 NTC"," JAK2 NTC"," JAK2 NTC"," JAK2 NTC"," JAK2 NTC"," JAK2 NTC"," JAK2 NTC"," PCR NTC"," PCR NTC"
"42","2.23683389167482","2.41620742879612","2.28274967574578","2.35810576849716","2.52117189288167","2.69352254520485","2.18585488670176","2.23293986855443","12.4431938030419","14.0181112852205","12.7362696051183","14.4921470533739","13.5906239179299","12.0299585463238","14.0630197604334","12.9224587370616","2.35324635690852","2.29810406652933","2.28122377355611","2.32359690359233","2.06846941111075","2.21420145430216","2.3322325038965","2.11280231937133","2.2784067233598","2.17542788840569"
"43","2.22352559700923","2.41620742879612","2.27740901808194","2.35513466086824","2.46914449706851","2.64998346939295","2.17364766918441","2.23296711680781","12.5683113712411","14.0767746787431","12.6598235822315","14.5906767376211","13.6809120535374","12.0625837883792","14.0937021321549","12.9990335952799","2.30949784354117","2.30907148851759","2.31960608248088","2.31357289997711","2.08351044698035","2.21998423234404","2.30672813872631","2.10351485700536","2.27847714961471","2.12511224184376"
"44","2.22618956791536","2.41162972222711","2.26443884946975","2.3445487144274","2.44778186641313","2.63840226303032","2.20368886854353","2.25121436382595","12.6348862856073","14.2905435146223","12.611174690369","14.6823398620148","13.9257355141997","12.0709762504223","14.1692007542317","12.9830297877906","2.30367633434697","2.29638742656596","2.30855129458929","2.3431754024567","2.05726828294922","2.2255792070395","2.31873553571883","2.1119660075943","2.26718547341115","2.13750286106661"
"45","2.26345150099408","2.43391571933572","2.30299331146207","2.29245005395154","2.48750667582208","2.66226334891933","2.18794028636098","2.2244132612638","12.7051311395555","14.2795016839421","12.5074932696814","15.1510897484805","13.9811878058616","12.0997001015312","14.230345834832","13.0878538185702","2.33005264362554","2.29773126088072","2.28631011418835","2.33430337115391","1.97299153124285","2.23860750525891","2.30727310379405","2.1036741544867","2.28284504463264","2.15081782488512"



"Channel Cycling A.Green 2"

"ID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26"
